id,AOI_Name,AOI_Description,Date_Created,Date_Updated,row_number,locode,type,parent_id,region_id,level_id,shape_nbr,AOI_GeoJson_Polygon,geometry
4722,Shantou,Shantou locode: CNSTG FID: 4722,12/9/2019,8/23/2020,9,CNSTG,PRT,0,9,1,2,"{'type': 'Polygon', 'coordinates': [[[116.7505520902243, 23.326918449133405], [116.73532676700006, 23.338644028000033], [116.68235969500006, 23.345899582000072], [116.67666816700012, 23.34593772900007], [116.661764145, 23.343183517000057], [116.64856529200006, 23.339044571000045], [116.6490650180001, 23.337030411000057], [116.74896249425599, 23.324106057840247], [116.7505520902243, 23.326918449133405]]]}","POLYGON(( 116.7505520902243 23.326918449133405, 116.73532676700006 23.338644028000033, 116.68235969500006 23.345899582000072, 116.67666816700012 23.34593772900007, 116.661764145 23.343183517000057, 116.64856529200006 23.339044571000045, 116.6490650180001 23.337030411000057, 116.74896249425599 23.324106057840247, 116.7505520902243 23.326918449133405))"
4694,Nansha,Nansha locode: CNNSA FID: 4694,12/9/2019,8/23/2020,9,CNNSA,PRT,0,9,1,2,"{'type': 'Polygon', 'coordinates': [[[113.69391991487853, 22.607738895844648], [113.68024635300003, 22.66055870100007], [113.6663845436062, 22.690546666296992], [113.6447208776062, 22.718248998296982], [113.63537788400004, 22.712614059000032], [113.6860196768786, 22.606674594844662], [113.69391991487853, 22.607738895844648]]]}","POLYGON(( 113.69391991487853 22.607738895844648, 113.68024635300003 22.66055870100007, 113.6663845436062 22.690546666296992, 113.6447208776062 22.718248998296982, 113.63537788400004 22.712614059000032, 113.6860196768786 22.606674594844662, 113.69391991487853 22.607738895844648))"
4782,Zhuhai,Zhuhai locode: CNZUH FID: 4782,12/9/2019,8/23/2020,10,CNZUH,PRT,0,9,1,1,"{'type': 'Polygon', 'coordinates': [[[113.59673445743827, 22.251509180967854], [113.58103766712422, 22.297172994211362], [113.5715166643909, 22.294380674167144], [113.55199528657941, 22.198364471047398], [113.55160116664663, 22.187931135703753], [113.56263893380496, 22.190533544897374], [113.59024368277025, 22.228054227320875], [113.59673445743827, 22.251509180967854]]]}","POLYGON(( 113.59673445743827 22.251509180967854, 113.58103766712422 22.297172994211362, 113.5715166643909 22.294380674167144, 113.55199528657941 22.198364471047398, 113.55160116664663 22.187931135703753, 113.56263893380496 22.190533544897374, 113.59024368277025 22.228054227320875, 113.59673445743827 22.251509180967854))"
4712,Shekou,Shekou locode: CNSHK FID: 4712,12/9/2019,8/23/2020,10,CNSHK,PRT,0,9,1,1,"{'type': 'Polygon', 'coordinates': [[[113.93375206000007, 22.48053550700007], [113.91775703400003, 22.48929786700006], [113.90023231500004, 22.474760056000036], [113.88358497600007, 22.45544624300004], [113.88388633700004, 22.44641304000004], [113.88762092600007, 22.444746017000057], [113.89829063400009, 22.455850601000066], [113.89958763100003, 22.462926865000043], [113.90695762600001, 22.46920585600003], [113.91199302700011, 22.467649460000075], [113.91974067700005, 22.479986191000023], [113.93267250100007, 22.477319717000057], [113.93375206000007, 22.48053550700007]]]}","POLYGON(( 113.93375206000007 22.48053550700007, 113.91775703400003 22.48929786700006, 113.90023231500004 22.474760056000036, 113.88358497600007 22.45544624300004, 113.88388633700004 22.44641304000004, 113.88762092600007 22.444746017000057, 113.89829063400009 22.455850601000066, 113.89958763100003 22.462926865000043, 113.90695762600001 22.46920585600003, 113.91199302700011 22.467649460000075, 113.91974067700005 22.479986191000023, 113.93267250100007 22.477319717000057, 113.93375206000007 22.48053550700007))"
4623,Guangzhou,Guangzhou locode: CNCAN FID: 4623,12/9/2019,8/23/2020,10,CNCAN,PRT,0,9,1,5,"{'type': 'Polygon', 'coordinates': [[[113.484388351, 23.058614731000034], [113.48460960400007, 23.06062126200004], [113.48047065700007, 23.06257438700004], [113.42317771900002, 23.06620979300004], [113.41948509200006, 23.06289100600003], [113.41626167300001, 23.056440353000028], [113.41433525100001, 23.04902839700003], [113.40499687200008, 23.03512764000004], [113.4023532870001, 23.03328514100008], [113.39951133700004, 23.031759262000037], [113.39990425100007, 23.030912399000044], [113.484388351, 23.058614731000034]]]}","POLYGON(( 113.484388351 23.058614731000034, 113.48460960400007 23.06062126200004, 113.48047065700007 23.06257438700004, 113.42317771900002 23.06620979300004, 113.41948509200006 23.06289100600003, 113.41626167300001 23.056440353000028, 113.41433525100001 23.04902839700003, 113.40499687200008 23.03512764000004, 113.4023532870001 23.03328514100008, 113.39951133700004 23.031759262000037, 113.39990425100007 23.030912399000044, 113.484388351 23.058614731000034))"
4687,Mawan,Mawan locode: CNMWN FID: 4687,12/9/2019,8/23/2020,10,CNMWN,PRT,0,9,1,2,"{'type': 'Polygon', 'coordinates': [[[113.84928703300011, 22.499486923000063], [113.83835792500008, 22.51030159000004], [113.83539772000006, 22.50834083600006], [113.8334026340001, 22.50240135200005], [113.84209251400011, 22.493471146000047], [113.84928703300011, 22.499486923000063]]]}","POLYGON(( 113.84928703300011 22.499486923000063, 113.83835792500008 22.51030159000004, 113.83539772000006 22.50834083600006, 113.8334026340001 22.50240135200005, 113.84209251400011 22.493471146000047, 113.84928703300011 22.499486923000063))"
7161,Nansha,Nansha locode: CNNSA FID: 7161,12/9/2019,8/23/2020,9,CNNSA,PRT,0,9,1,3,"{'type': 'Polygon', 'coordinates': [[[113.55126081822846, 22.76083838386837], [113.54619591257679, 22.76572108190615], [113.48702860564582, 22.741730496245744], [113.48956105847166, 22.732175550527703], [113.52409450609674, 22.743004438552035], [113.55126081822846, 22.76083838386837]]]}","POLYGON(( 113.55126081822846 22.76083838386837, 113.54619591257679 22.76572108190615, 113.48702860564582 22.741730496245744, 113.48956105847166 22.732175550527703, 113.52409450609674 22.743004438552035, 113.55126081822846 22.76083838386837))"
4660,Quxi,Quxi locode: CNJDR FID: 4660,12/9/2019,8/23/2020,10,CNJDR,PRT,0,9,1,1,"{'type': 'Polygon', 'coordinates': [[[116.51335716200003, 23.43670463600006], [116.52254214960426, 23.452972724974465], [116.49099570422172, 23.495622578649144], [116.47576431288103, 23.482885941091446], [116.49189454261678, 23.4628365115234], [116.46783695497602, 23.45026985598859], [116.45536470474674, 23.45650737945724], [116.4523003957981, 23.44861689375645], [116.45648175347507, 23.433851221066703], [116.51335716200003, 23.43670463600006]]]}","POLYGON(( 116.51335716200003 23.43670463600006, 116.52254214960426 23.452972724974465, 116.49099570422172 23.495622578649144, 116.47576431288103 23.482885941091446, 116.49189454261678 23.4628365115234, 116.46783695497602 23.45026985598859, 116.45536470474674 23.45650737945724, 116.4523003957981 23.44861689375645, 116.45648175347507 23.433851221066703, 116.51335716200003 23.43670463600006))"
4626,Chaoyang,Chaoyang locode: CNCHY FID: 4626,12/9/2019,8/23/2020,10,CNCHY,PRT,0,9,1,1,"{'type': 'Polygon', 'coordinates': [[[116.66880226100011, 23.185224533000053], [116.66108131400006, 23.18885612500003], [116.65649223300011, 23.180490494000026], [116.66611290000003, 23.179159164000055], [116.66880226100011, 23.185224533000053]]]}","POLYGON(( 116.66880226100011 23.185224533000053, 116.66108131400006 23.18885612500003, 116.65649223300011 23.180490494000026, 116.66611290000003 23.179159164000055, 116.66880226100011 23.185224533000053))"
4781,Zhongshan,Zhongshan locode: CNZSN FID: 4781,12/9/2019,8/23/2020,10,CNZSN,PRT,0,9,1,1,"{'type': 'Polygon', 'coordinates': [[[113.62675864667399, 22.558975672061436], [113.58421897900007, 22.633394241000076], [113.57223701500004, 22.647104263000074], [113.55760974958096, 22.637621132820435], [113.58474307882564, 22.55465646930324], [113.62675864667399, 22.558975672061436]]]}","POLYGON(( 113.62675864667399 22.558975672061436, 113.58421897900007 22.633394241000076, 113.57223701500004 22.647104263000074, 113.55760974958096 22.637621132820435, 113.58474307882564 22.55465646930324, 113.62675864667399 22.558975672061436))"
4634,DaChanBay,DaChanBay locode: CNDCB FID: 4634,12/9/2019,8/23/2020,10,CNDCB,PRT,0,9,1,1,"{'type': 'Polygon', 'coordinates': [[[113.86042213400003, 22.524213791000022], [113.85592842100004, 22.542905807000068], [113.85038185100007, 22.541746140000043], [113.85570716900008, 22.523294449000048], [113.86042213400003, 22.524213791000022]]]}","POLYGON(( 113.86042213400003 22.524213791000022, 113.85592842100004 22.542905807000068, 113.85038185100007 22.541746140000043, 113.85570716900008 22.523294449000048, 113.86042213400003 22.524213791000022))"
4648,Guanghai,Guanghai locode: CNGHI FID: 4648,12/9/2019,8/23/2020,10,CNGHI,PRT,0,9,1,1,"{'type': 'Polygon', 'coordinates': [[[112.92922782900007, 21.85414695700007], [112.86346995731677, 21.913716782413275], [112.84410413815581, 21.91222026825934], [112.91029930100001, 21.843885422000028], [112.92292213400003, 21.843767166000077], [112.92922782900007, 21.85414695700007]]]}","POLYGON(( 112.92922782900007 21.85414695700007, 112.86346995731677 21.913716782413275, 112.84410413815581 21.91222026825934, 112.91029930100001 21.843885422000028, 112.92292213400003 21.843767166000077, 112.92922782900007 21.85414695700007))"
4747,Yangjiang,Yangjiang locode: CNYJI FID: 4747,12/9/2019,8/23/2020,10,CNYJI,PRT,0,9,1,1,"{'type': 'Polygon', 'coordinates': [[[111.83136177100005, 21.67866325400007], [111.81360817000007, 21.713487625000027], [111.80777168300006, 21.711610794000023], [111.82682228100003, 21.676004410000075], [111.83136177100005, 21.67866325400007]]]}","POLYGON(( 111.83136177100005 21.67866325400007, 111.81360817000007 21.713487625000027, 111.80777168300006 21.711610794000023, 111.82682228100003 21.676004410000075, 111.83136177100005 21.67866325400007))"
4751,Yantian,Yantian locode: CNYTN FID: 4751,12/9/2019,8/23/2020,10,CNYTN,PRT,0,9,1,1,"{'type': 'Polygon', 'coordinates': [[[114.28729107917417, 22.563082574111245], [114.30191612200008, 22.57302665700007], [114.27282142600006, 22.592058182000073], [114.24195289600004, 22.569135666000022], [114.2530422210001, 22.558446884000034], [114.28729107917417, 22.563082574111245]]]}","POLYGON(( 114.28729107917417 22.563082574111245, 114.30191612200008 22.57302665700007, 114.27282142600006 22.592058182000073, 114.24195289600004 22.569135666000022, 114.2530422210001 22.558446884000034, 114.28729107917417 22.563082574111245))"
7136,HongKong,HongKong locode: HKHKG FID: 7136,12/9/2019,8/23/2020,9,HKHKG,PRT,0,9,1,6,"{'type': 'Polygon', 'coordinates': [[[114.19798595862679, 22.291507185986287], [114.20627398605681, 22.292465761399882], [114.20627398605681, 22.29661951221322], [114.19741040116638, 22.295873976287396], [114.19798595862679, 22.291507185986287]]]}","POLYGON(( 114.19798595862679 22.291507185986287, 114.20627398605681 22.292465761399882, 114.20627398605681 22.29661951221322, 114.19741040116638 22.295873976287396, 114.19798595862679 22.291507185986287))"
4686,Mawan,Mawan locode: CNMWN FID: 4686,12/9/2019,8/23/2020,10,CNMWN,PRT,0,9,1,1,"{'type': 'Polygon', 'coordinates': [[[113.87237739600005, 22.475961685000073], [113.86226463300011, 22.50985527000006], [113.85851478600011, 22.508565903000033], [113.86956596400012, 22.474500656000032], [113.87237739600005, 22.475961685000073]]]}","POLYGON(( 113.87237739600005 22.475961685000073, 113.86226463300011 22.50985527000006, 113.85851478600011 22.508565903000033, 113.86956596400012 22.474500656000032, 113.87237739600005 22.475961685000073))"
4659,Huizhou,Huizhou locode: CNHUI FID: 4659,12/9/2019,8/23/2020,10,CNHUI,PRT,0,9,1,2,"{'type': 'Polygon', 'coordinates': [[[114.57551765400001, 22.691450119000024], [114.56627464300004, 22.69832038900006], [114.55005836500004, 22.697057724000047], [114.55012702900001, 22.694601059000036], [114.56272316000002, 22.69381523100003], [114.56729316700012, 22.689020157000073], [114.56734657300001, 22.686628342000063], [114.57468605000008, 22.686357498000064], [114.57551765400001, 22.691450119000024]]]}","POLYGON(( 114.57551765400001 22.691450119000024, 114.56627464300004 22.69832038900006, 114.55005836500004 22.697057724000047, 114.55012702900001 22.694601059000036, 114.56272316000002 22.69381523100003, 114.56729316700012 22.689020157000073, 114.56734657300001 22.686628342000063, 114.57468605000008 22.686357498000064, 114.57551765400001 22.691450119000024))"
4621,Guangzhou,Guangzhou locode: CNCAN FID: 4621,12/9/2019,8/23/2020,10,CNCAN,PRT,0,9,1,3,"{'type': 'Polygon', 'coordinates': [[[113.51805305500011, 23.044679642000062], [113.52336692800009, 23.050390244000027], [113.5296916960001, 23.05673027000006], [113.47693824800001, 23.090829849000045], [113.41442402011059, 23.101763611013293], [113.4128686739833, 23.09941309366897], [113.42109489400002, 23.096437454000068], [113.42724839419782, 23.094906799618087], [113.44582176200004, 23.093587875000026], [113.458406448, 23.090581894000024], [113.48613548300011, 23.07594490100007], [113.49572181700012, 23.061952591000022], [113.50483512900007, 23.055013657000075], [113.51292228700004, 23.04233360300003], [113.51805305500011, 23.044679642000062]]]}","POLYGON(( 113.51805305500011 23.044679642000062, 113.52336692800009 23.050390244000027, 113.5296916960001 23.05673027000006, 113.47693824800001 23.090829849000045, 113.41442402011059 23.101763611013293, 113.4128686739833 23.09941309366897, 113.42109489400002 23.096437454000068, 113.42724839419782 23.094906799618087, 113.44582176200004 23.093587875000026, 113.458406448 23.090581894000024, 113.48613548300011 23.07594490100007, 113.49572181700012 23.061952591000022, 113.50483512900007 23.055013657000075, 113.51292228700004 23.04233360300003, 113.51805305500011 23.044679642000062))"
7159,TaiPo(airport),TaiPo(airport) locode: HKTPO FID: 7159,12/9/2019,8/23/2020,10,HKTPO,PRT,0,9,1,1,"{'type': 'Polygon', 'coordinates': [[[113.94056788445516, 22.31424162467978], [113.94908613486935, 22.313815658387117], [113.95115814172686, 22.322334737268125], [113.9437910062335, 22.323825522609784], [113.94056788445516, 22.31424162467978]]]}","POLYGON(( 113.94056788445516 22.31424162467978, 113.94908613486935 22.313815658387117, 113.95115814172686 22.322334737268125, 113.9437910062335 22.323825522609784, 113.94056788445516 22.31424162467978))"
4670,Kuiyong,Kuiyong locode: CNKYG FID: 4670,12/9/2019,8/23/2020,10,CNKYG,PRT,0,9,1,1,"{'type': 'Polygon', 'coordinates': [[[114.38207435600009, 22.605012894000026], [114.38350868200007, 22.608057022000025], [114.39153099100008, 22.60950660700007], [114.38974189800001, 22.616762161000054], [114.37563133200001, 22.61407280000003], [114.37800025900003, 22.604902267000057], [114.38207435600009, 22.605012894000026]]]}","POLYGON(( 114.38207435600009 22.605012894000026, 114.38350868200007 22.608057022000025, 114.39153099100008 22.60950660700007, 114.38974189800001 22.616762161000054, 114.37563133200001 22.61407280000003, 114.37800025900003 22.604902267000057, 114.38207435600009 22.605012894000026))"
4998,Macau,Macau locode: MOMFM FID: 4998,12/9/2019,8/23/2020,10,MOMFM,PRT,0,9,1,1,"{'type': 'Polygon', 'coordinates': [[[113.59994697600007, 22.12845420800005], [113.58596229600005, 22.164720535000072], [113.56846046400005, 22.160429001000068], [113.56759071400006, 22.160264969000025], [113.58173942600001, 22.12430763200007], [113.59994697600007, 22.12845420800005]]]}","POLYGON(( 113.59994697600007 22.12845420800005, 113.58596229600005 22.164720535000072, 113.56846046400005 22.160429001000068, 113.56759071400006 22.160264969000025, 113.58173942600001 22.12430763200007, 113.59994697600007 22.12845420800005))"
4644,Dapeng,Dapeng locode: CNDPG FID: 4644,12/9/2019,8/23/2020,10,CNDPG,PRT,0,9,1,1,"{'type': 'Polygon', 'coordinates': [[[114.43886375400007, 22.57243537900007], [114.43056297300006, 22.59319496200004], [114.42695808400003, 22.59226799000004], [114.42890358000011, 22.586191177000046], [114.42722892800009, 22.57623863200007], [114.43000221300008, 22.569280624000044], [114.43886375400007, 22.57243537900007]]]}","POLYGON(( 114.43886375400007 22.57243537900007, 114.43056297300006 22.59319496200004, 114.42695808400003 22.59226799000004, 114.42890358000011 22.586191177000046, 114.42722892800009 22.57623863200007, 114.43000221300008 22.569280624000044, 114.43886375400007 22.57243537900007))"
7137,HongKong,HongKong locode: HKHKG FID: 7137,12/9/2019,8/23/2020,9,HKHKG,PRT,0,9,1,7,"{'type': 'Polygon', 'coordinates': [[[114.26854930327404, 22.268499404186308], [114.27211775952864, 22.27126905978605], [114.27292353997322, 22.288631420298653], [114.26831908028987, 22.28980303568418], [114.26152750225694, 22.27670168650564], [114.26854930327404, 22.268499404186308]]]}","POLYGON(( 114.26854930327404 22.268499404186308, 114.27211775952864 22.27126905978605, 114.27292353997322 22.288631420298653, 114.26831908028987 22.28980303568418, 114.26152750225694 22.27670168650564, 114.26854930327404 22.268499404186308))"
4788,HongKong,HongKong locode: HKHKG FID: 4788,12/9/2019,8/23/2020,9,HKHKG,PRT,0,9,1,4,"{'type': 'Polygon', 'coordinates': [[[114.16973304700002, 22.29327201800004], [114.16805236057137, 22.302437940974656], [114.15918998376131, 22.300759701838174], [114.14618418767958, 22.287206460844438], [114.16147377266772, 22.282889684599446], [114.16973304700002, 22.29327201800004]]]}","POLYGON(( 114.16973304700002 22.29327201800004, 114.16805236057137 22.302437940974656, 114.15918998376131 22.300759701838174, 114.14618418767958 22.287206460844438, 114.16147377266772 22.282889684599446, 114.16973304700002 22.29327201800004))"
4620,Guangzhou,Guangzhou locode: CNCAN FID: 4620,12/9/2019,8/23/2020,10,CNCAN,PRT,0,9,1,2,"{'type': 'Polygon', 'coordinates': [[[113.55126762400005, 22.971357346000048], [113.53314781200004, 23.051862717000063], [113.53178865803177, 23.05296664714884], [113.52389633184055, 23.04806047511975], [113.51844215400001, 23.041200638000078], [113.51736640900003, 23.037218094000025], [113.52168846100005, 23.025953293000043], [113.54639244100008, 22.969293594000078], [113.55126762400005, 22.971357346000048]]]}","POLYGON(( 113.55126762400005 22.971357346000048, 113.53314781200004 23.051862717000063, 113.53178865803177 23.05296664714884, 113.52389633184055 23.04806047511975, 113.51844215400001 23.041200638000078, 113.51736640900003 23.037218094000025, 113.52168846100005 23.025953293000043, 113.54639244100008 22.969293594000078, 113.55126762400005 22.971357346000048))"
4787,HongKong,HongKong locode: HKHKG FID: 4787,12/9/2019,8/23/2020,9,HKHKG,PRT,0,9,1,3,"{'type': 'Polygon', 'coordinates': [[[114.10262870800011, 22.219224930000053], [114.09847450300003, 22.219324112000038], [114.10001182600001, 22.210954666000077], [114.10392570500005, 22.21088218700004], [114.10262870800011, 22.219224930000053]]]}","POLYGON(( 114.10262870800011 22.219224930000053, 114.09847450300003 22.219324112000038, 114.10001182600001 22.210954666000077, 114.10392570500005 22.21088218700004, 114.10262870800011 22.219224930000053))"
4693,Nansha,Nansha locode: CNNSA FID: 4693,12/9/2019,8/23/2020,9,CNNSA,PRT,0,9,1,1,"{'type': 'Polygon', 'coordinates': [[[113.58946037300007, 22.797445297000024], [113.58394050600009, 22.812307358000055], [113.56609153700003, 22.827154160000077], [113.56427192700005, 22.842172623000067], [113.54927253700009, 22.863748550000025], [113.54417991600008, 22.868467331000033], [113.5242443080001, 22.877397537000036], [113.50348472600001, 22.888193130000047], [113.5192050930001, 22.836061478000033], [113.58029747, 22.795541763000074], [113.58946037300007, 22.797445297000024]]]}","POLYGON(( 113.58946037300007 22.797445297000024, 113.58394050600009 22.812307358000055, 113.56609153700003 22.827154160000077, 113.56427192700005 22.842172623000067, 113.54927253700009 22.863748550000025, 113.54417991600008 22.868467331000033, 113.5242443080001 22.877397537000036, 113.50348472600001 22.888193130000047, 113.5192050930001 22.836061478000033, 113.58029747 22.795541763000074, 113.58946037300007 22.797445297000024))"
4721,Shantou,Shantou locode: CNSTG FID: 4721,12/9/2019,8/23/2020,9,CNSTG,PRT,0,9,1,1,"{'type': 'Polygon', 'coordinates': [[[116.74645805400007, 23.34395027200003], [116.72782707200008, 23.351453781000032], [116.71541023300006, 23.35444831800004], [116.71118929586636, 23.354321743930974], [116.7113266378473, 23.35251578719851], [116.71631832196672, 23.352269372039853], [116.71666908300006, 23.350843430000054], [116.74526405300003, 23.34215736400006], [116.74645805400007, 23.34395027200003]]]}","POLYGON(( 116.74645805400007 23.34395027200003, 116.72782707200008 23.351453781000032, 116.71541023300006 23.35444831800004, 116.71118929586636 23.354321743930974, 116.7113266378473 23.35251578719851, 116.71631832196672 23.352269372039853, 116.71666908300006 23.350843430000054, 116.74526405300003 23.34215736400006, 116.74645805400007 23.34395027200003))"
4622,Guangzhou,Guangzhou locode: CNCAN FID: 4622,12/9/2019,8/23/2020,10,CNCAN,PRT,0,9,1,4,"{'type': 'Polygon', 'coordinates': [[[113.43886375400007, 23.079183578000027], [113.43824958800008, 23.089693069000077], [113.42742347700005, 23.090894699000046], [113.42118263200007, 23.090784073000066], [113.41206550600009, 23.088548660000072], [113.40643882800009, 23.086603165000042], [113.40337562600007, 23.08468818700004], [113.366044998, 23.05633354200006], [113.36071586600008, 23.056703568000046], [113.24304771400011, 23.105379105000054], [113.23652839700003, 23.101514816000076], [113.24514579800007, 23.081350327000052], [113.25051689100007, 23.072320938000075], [113.25762748700004, 23.065797806000035], [113.26600074800001, 23.066217422000022], [113.30114173900006, 23.054430008000054], [113.32133293200002, 23.05431556700006], [113.3351001740001, 23.049016953000034], [113.33975410500011, 23.04755592300006], [113.34475517300007, 23.046388626000066], [113.35600853000005, 23.04775428800008], [113.36110115100007, 23.053026199000044], [113.36780738800007, 23.049631119000026], [113.42006492600001, 23.069417953000027], [113.43886375400007, 23.079183578000027]]]}","POLYGON(( 113.43886375400007 23.079183578000027, 113.43824958800008 23.089693069000077, 113.42742347700005 23.090894699000046, 113.42118263200007 23.090784073000066, 113.41206550600009 23.088548660000072, 113.40643882800009 23.086603165000042, 113.40337562600007 23.08468818700004, 113.366044998 23.05633354200006, 113.36071586600008 23.056703568000046, 113.24304771400011 23.105379105000054, 113.23652839700003 23.101514816000076, 113.24514579800007 23.081350327000052, 113.25051689100007 23.072320938000075, 113.25762748700004 23.065797806000035, 113.26600074800001 23.066217422000022, 113.30114173900006 23.054430008000054, 113.32133293200002 23.05431556700006, 113.3351001740001 23.049016953000034, 113.33975410500011 23.04755592300006, 113.34475517300007 23.046388626000066, 113.35600853000005 23.04775428800008, 113.36110115100007 23.053026199000044, 113.36780738800007 23.049631119000026, 113.42006492600001 23.069417953000027, 113.43886375400007 23.079183578000027))"
4754,Zhelin,Zhelin locode: CNZEL FID: 4754,12/9/2019,8/23/2020,9,CNZEL,PRT,0,9,1,1,"{'type': 'Polygon', 'coordinates': [[[117.13675614401623, 23.558824539000057], [117.13183021500004, 23.567509539857358], [117.12486839300004, 23.569833755000047], [117.1037807460001, 23.56828880300003], [117.08673286400006, 23.54802513100003], [117.09039878800002, 23.544393539000055], [117.13675614401623, 23.558824539000057]]]}","POLYGON(( 117.13675614401623 23.558824539000057, 117.13183021500004 23.567509539857358, 117.12486839300004 23.569833755000047, 117.1037807460001 23.56828880300003, 117.08673286400006 23.54802513100003, 117.09039878800002 23.544393539000055, 117.13675614401623 23.558824539000057))"
7149,Dongjiatou,Dongjiatou locode: CNDJT FID: 7149,12/9/2019,8/23/2020,10,CNDJT,PRT,0,9,1,1,"{'type': 'Polygon', 'coordinates': [[[110.00145262535439, 20.272580315864623], [109.99684816567104, 20.26350965558001], [110.12531259083633, 20.2222530631511], [110.21072531796236, 20.260270005550893], [110.23720096114157, 20.266533267927347], [110.23466850831575, 20.274308000552804], [110.00145262535439, 20.272580315864623]]]}","POLYGON(( 110.00145262535439 20.272580315864623, 109.99684816567104 20.26350965558001, 110.12531259083633 20.2222530631511, 110.21072531796236 20.260270005550893, 110.23720096114157 20.266533267927347, 110.23466850831575 20.274308000552804, 110.00145262535439 20.272580315864623))"
7135,HongKong,HongKong locode: HKHKG FID: 7135,12/9/2019,8/23/2020,9,HKHKG,PRT,0,9,1,5,"{'type': 'Polygon', 'coordinates': [[[114.21577068415368, 22.30385499796652], [114.19577006240414, 22.3222515428346], [114.19183560245104, 22.316645018725858], [114.1942075165158, 22.315488072417498], [114.19688412655086, 22.318807046802778], [114.2143893462487, 22.302284123985473], [114.21577068415368, 22.30385499796652]]]}","POLYGON(( 114.21577068415368 22.30385499796652, 114.19577006240414 22.3222515428346, 114.19183560245104 22.316645018725858, 114.1942075165158 22.315488072417498, 114.19688412655086 22.318807046802778, 114.2143893462487 22.302284123985473, 114.21577068415368 22.30385499796652))"
7163,Houjie,Houjie locode: CNHOU FID: 7163,12/9/2019,8/23/2020,10,CNHOU,PRT,0,9,1,1,"{'type': 'Polygon', 'coordinates': [[[113.60904678725439, 22.95078945545701], [113.60778056084148, 22.951372450234018], [113.60536321950772, 22.94617840826821], [113.60029831385604, 22.929322899307728], [113.60277321093584, 22.92752061381081], [113.6050754407775, 22.930754108942104], [113.60674455741272, 22.93409353927167], [113.60461499480917, 22.935206664414945], [113.60904678725439, 22.95078945545701]]]}","POLYGON(( 113.60904678725439 22.95078945545701, 113.60778056084148 22.951372450234018, 113.60536321950772 22.94617840826821, 113.60029831385604 22.929322899307728, 113.60277321093584 22.92752061381081, 113.6050754407775 22.930754108942104, 113.60674455741272 22.93409353927167, 113.60461499480917 22.935206664414945, 113.60904678725439 22.95078945545701))"
4658,Huizhou,Huizhou locode: CNHUI FID: 4658,12/9/2019,8/23/2020,10,CNHUI,PRT,0,9,1,1,"{'type': 'Polygon', 'coordinates': [[[114.63659477200008, 22.735338211000055], [114.63109779400008, 22.751489639000056], [114.60429191600008, 22.741952896000043], [114.61138343800008, 22.728384018000042], [114.63659477200008, 22.735338211000055]]]}","POLYGON(( 114.63659477200008 22.735338211000055, 114.63109779400008 22.751489639000056, 114.60429191600008 22.741952896000043, 114.61138343800008 22.728384018000042, 114.63659477200008 22.735338211000055))"
4756,Zhanjiang,Zhanjiang locode: CNZHA FID: 4756,12/9/2019,8/23/2020,10,CNZHA,PRT,0,9,1,2,"{'type': 'Polygon', 'coordinates': [[[110.41826438900006, 21.289316703191474], [110.41912919296844, 21.303106308000054], [110.41320610000008, 21.319616318000044], [110.40870094300004, 21.31991767900007], [110.396362364434, 21.277704510550773], [110.40032732195002, 21.272093688727253], [110.41826438900006, 21.289316703191474]]]}","POLYGON(( 110.41826438900006 21.289316703191474, 110.41912919296844 21.303106308000054, 110.41320610000008 21.319616318000044, 110.40870094300004 21.31991767900007, 110.396362364434 21.277704510550773, 110.40032732195002 21.272093688727253, 110.41826438900006 21.289316703191474))"
4786,HongKong,HongKong locode: HKHKG FID: 4786,12/9/2019,8/23/2020,9,HKHKG,PRT,0,9,1,2,"{'type': 'Polygon', 'coordinates': [[[113.93865013100003, 22.430360794000023], [113.90965461700011, 22.422105789000057], [113.89804649400003, 22.407800674000043], [113.9130687710001, 22.368371964000062], [113.93333625800005, 22.356142044000023], [113.95067787200003, 22.357992172000024], [113.95271873500008, 22.364835739000057], [113.98391151400006, 22.37736320500005], [113.99855995200005, 22.359350204000066], [114.0043010710001, 22.36034202600007], [114.00533485400001, 22.363565445000063], [113.93865013100003, 22.430360794000023]]]}","POLYGON(( 113.93865013100003 22.430360794000023, 113.90965461700011 22.422105789000057, 113.89804649400003 22.407800674000043, 113.9130687710001 22.368371964000062, 113.93333625800005 22.356142044000023, 113.95067787200003 22.357992172000024, 113.95271873500008 22.364835739000057, 113.98391151400006 22.37736320500005, 113.99855995200005 22.359350204000066, 114.0043010710001 22.36034202600007, 114.00533485400001 22.363565445000063, 113.93865013100003 22.430360794000023))"
4651,Guangao,Guangao locode: CNGNA FID: 4651,12/9/2019,8/23/2020,10,CNGNA,PRT,0,9,1,1,"{'type': 'Polygon', 'coordinates': [[[116.7868099210001, 23.205018997000025], [116.77859687800003, 23.226228714000058], [116.77649116500004, 23.226980209000033], [116.77199745200005, 23.217687607000073], [116.78244590800011, 23.205904007000072], [116.7858333590001, 23.204217911000057], [116.7868099210001, 23.205018997000025]]]}","POLYGON(( 116.7868099210001 23.205018997000025, 116.77859687800003 23.226228714000058, 116.77649116500004 23.226980209000033, 116.77199745200005 23.217687607000073, 116.78244590800011 23.205904007000072, 116.7858333590001 23.204217911000057, 116.7868099210001 23.205018997000025))"
